produto,categoria,cliente,vendedor,data_venda,faturamento
Monitor,Eletrônicos,Benicio,Ana,2024-09-14,3626.88
Monitor,Eletrônicos,Benicio,Bruno,2024-12-18,813.69
Monitor,Eletrônicos,Benjamim,Carlos,2024-04-29,3346.04
Monitor,Eletrônicos,Benjamim,Carlos,2024-08-05,1811.14
Monitor,Eletrônicos,Benjamin,Bruno,2024-12-23,1682.08
Monitor,Eletrônicos,Bento,Ana,2024-03-06,3289.96
Monitor,Eletrônicos,Bento,Bruno,2024-11-02,920.62
Monitor,Eletrônicos,Bento,Daniela,2024-04-05,1620.1
Monitor,Eletrônicos,Benício,Ana,2024-10-14,892.51
Monitor,Eletrônicos,Benício,Daniela,2024-12-21,3666.92
Monitor,Eletrônicos,Bernardo,Ana,2024-08-11,3638.84
Monitor,Eletrônicos,Bernardo,Ana,2024-11-18,897.39
Monitor,Eletrônicos,Bernardo,Bruno,2024-08-21,3326.6
Monitor,Eletrônicos,Bernardo,Daniela,2024-03-16,3364.52
Monitor,Eletrônicos,Bernardo,Eduardo,2024-06-03,3805.56
Monitor,Eletrônicos,Bianca,Ana,2024-07-04,2579.4900000000002
Monitor,Eletrônicos,Bianca,Bruno,2024-12-22,3308.0
Monitor,Eletrônicos,Bianca,Carlos,2024-05-24,828.83
Monitor,Eletrônicos,Bianca,Carlos,2024-06-11,1746.08
Monitor,Eletrônicos,Brayan,Ana,2024-02-14,1795.24
Monitor,Eletrônicos,Brayan,Ana,2024-04-03,2871.21
Monitor,Eletrônicos,Brayan,Daniela,2024-07-06,822.32
Monitor,Eletrônicos,Brenda,Ana,2024-01-17,2770.23
Monitor,Eletrônicos,Brenda,Ana,2024-10-22,869.79
Monitor,Eletrônicos,Brenda,Bruno,2024-09-14,2493.12
Monitor,Eletrônicos,Brenda,Carlos,2024-12-22,1928.08
Monitor,Eletrônicos,Breno,Ana,2024-10-16,2665.23
Monitor,Eletrônicos,Breno,Bruno,2024-08-04,2967.7200000000003
Monitor,Eletrônicos,Breno,Carlos,2024-05-07,3309.24
Monitor,Eletrônicos,Breno,Eduardo,2024-04-02,3919.16
Monitor,Eletrônicos,Breno,Eduardo,2024-08-05,1695.54
Monitor,Eletrônicos,Breno,Eduardo,2024-12-09,1743.36
Monitor,Eletrônicos,Bruna,Carlos,2024-02-27,1690.96
Monitor,Eletrônicos,Bruna,Eduardo,2024-01-05,1904.58
Monitor,Eletrônicos,Bruna,Eduardo,2024-09-03,958.52
Monitor,Eletrônicos,Bruno,Ana,2024-07-03,1623.32
Monitor,Eletrônicos,Bruno,Bruno,2024-03-27,1930.2
Monitor,Eletrônicos,Bruno,Bruno,2024-11-18,2938.38
Monitor,Eletrônicos,Bruno,Carlos,2024-03-09,949.2
Monitor,Eletrônicos,Bruno,Daniela,2024-06-03,937.51
Monitor,Eletrônicos,Bruno,Eduardo,2024-11-01,1727.4
Monitor,Eletrônicos,Bryan,Ana,2024-11-18,1850.98
Monitor,Eletrônicos,Bryan,Ana,2024-12-24,3697.88
Monitor,Eletrônicos,Bryan,Bruno,2024-12-05,875.15
Monitor,Eletrônicos,Bryan,Carlos,2024-02-04,2776.11
Monitor,Eletrônicos,Bryan,Carlos,2024-12-06,962.91
Monitor,Eletrônicos,Bryan,Daniela,2024-04-15,1945.6
Monitor,Eletrônicos,Bryan,Eduardo,2024-11-02,1699.96
Monitor,Eletrônicos,Bárbara,Daniela,2024-08-21,3551.12
Monitor,Eletrônicos,Bárbara,Eduardo,2024-05-06,1646.78
Monitor,Eletrônicos,Caio,Ana,2024-12-22,2456.91
Monitor,Eletrônicos,Caio,Bruno,2024-06-07,2800.3500000000004
Monitor,Eletrônicos,Caleb,Ana,2024-02-22,1850.44
Monitor,Eletrônicos,Caleb,Daniela,2024-06-27,3538.88
Monitor,Eletrônicos,Caleb,Daniela,2024-09-10,1646.5
Monitor,Eletrônicos,Calebe,Bruno,2024-03-27,1916.3
Monitor,Eletrônicos,Calebe,Carlos,2024-02-04,1860.1
Monitor,Eletrônicos,Calebe,Carlos,2024-06-14,2577.69
Monitor,Eletrônicos,Calebe,Daniela,2024-04-14,1804.36
Monitor,Eletrônicos,Calebe,Eduardo,2024-05-14,1665.76
Monitor,Eletrônicos,Camila,Ana,2024-03-13,2584.71
Monitor,Eletrônicos,Camila,Ana,2024-11-08,919.56
Monitor,Eletrônicos,Camila,Bruno,2024-12-02,1694.88
Monitor,Eletrônicos,Camila,Carlos,2024-06-02,1830.32
Monitor,Eletrônicos,Camila,Carlos,2024-07-05,2491.95
Monitor,Eletrônicos,Camila,Carlos,2024-09-16,815.23
Monitor,Eletrônicos,Camila,Daniela,2024-06-19,1831.22
Monitor,Eletrônicos,Carlos Eduardo,Carlos,2024-05-14,1816.7
Monitor,Eletrônicos,Carlos Eduardo,Daniela,2024-01-22,1957.84
Monitor,Eletrônicos,Carlos Eduardo,Daniela,2024-12-04,2668.59
Monitor,Eletrônicos,Carolina,Ana,2024-07-17,2508.21
Monitor,Eletrônicos,Carolina,Carlos,2024-01-28,3427.04
Monitor,Eletrônicos,Caroline,Carlos,2024-02-23,1880.18
Monitor,Eletrônicos,Caroline,Carlos,2024-03-10,3942.72
Monitor,Eletrônicos,Caroline,Daniela,2024-05-31,2513.16
Monitor,Eletrônicos,Caroline,Eduardo,2024-10-31,906.03
Monitor,Eletrônicos,Catarina,Carlos,2024-07-09,985.42
Monitor,Eletrônicos,Catarina,Daniela,2024-12-23,3895.8
Monitor,Eletrônicos,Catarina,Eduardo,2024-03-15,2903.91
Monitor,Eletrônicos,Cauã,Carlos,2024-01-20,3811.84
Monitor,Eletrônicos,Cauã,Carlos,2024-06-23,1712.68
Monitor,Eletrônicos,Cauê,Ana,2024-09-28,2954.04
Monitor,Eletrônicos,Cauê,Eduardo,2024-09-12,953.76
Monitor,Eletrônicos,Cecilia,Ana,2024-06-06,1872.46
Monitor,Eletrônicos,Cecilia,Ana,2024-10-04,3259.64
Monitor,Eletrônicos,Cecilia,Ana,2024-12-15,3846.24
Monitor,Eletrônicos,Cecilia,Carlos,2024-04-01,2613.75
Monitor,Eletrônicos,Cecilia,Carlos,2024-06-08,3880.56
Monitor,Eletrônicos,Cecilia,Carlos,2024-12-30,3612.88
Monitor,Eletrônicos,Clara,Carlos,2024-03-11,867.71
Monitor,Eletrônicos,Clara,Daniela,2024-11-16,3342.04
Monitor,Eletrônicos,Clara,Eduardo,2024-04-19,2874.42
Monitor,Eletrônicos,Clarice,Carlos,2024-03-11,2728.2
Monitor,Eletrônicos,Clarice,Eduardo,2024-02-24,905.01
Monitor,Eletrônicos,Daniel,Ana,2024-06-08,2682.18
Monitor,Eletrônicos,Daniela,Bruno,2024-10-27,3920.92
Monitor,Eletrônicos,Daniela,Carlos,2024-03-17,3388.6
Monitor,Eletrônicos,Daniela,Carlos,2024-08-29,3594.48
Monitor,Eletrônicos,Daniela,Carlos,2024-12-06,3705.04
Monitor,Eletrônicos,Daniela,Eduardo,2024-12-06,871.14
Monitor,Eletrônicos,Danilo,Carlos,2024-05-08,2733.39
Monitor,Eletrônicos,Danilo,Daniela,2024-01-06,2625.57
Monitor,Eletrônicos,Danilo,Eduardo,2024-03-25,3607.28
Monitor,Eletrônicos,Dante,Ana,2024-04-06,1645.12
Monitor,Eletrônicos,Dante,Ana,2024-10-04,3941.08
Monitor,Eletrônicos,Dante,Bruno,2024-06-16,847.91
Monitor,Eletrônicos,Dante,Carlos,2024-04-01,1910.72
Monitor,Eletrônicos,Dante,Eduardo,2024-08-08,854.37
Monitor,Eletrônicos,Davi,Bruno,2024-11-07,3409.32
Monitor,Eletrônicos,Davi,Eduardo,2024-01-14,3800.48
Monitor,Eletrônicos,Davi,Eduardo,2024-05-11,815.25
Monitor,Eletrônicos,Davi,Eduardo,2024-11-27,3522.52
Monitor,Eletrônicos,Davi Lucas,Bruno,2024-08-20,2711.52
Monitor,Eletrônicos,Davi Lucas,Daniela,2024-09-13,859.84
Monitor,Eletrônicos,Davi Lucas,Eduardo,2024-01-01,2438.37
Monitor,Eletrônicos,Davi Lucca,Ana,2024-06-27,2777.37
Monitor,Eletrônicos,Davi Lucca,Bruno,2024-03-29,2481.6000000000004
Monitor,Eletrônicos,Davi Lucca,Daniela,2024-12-20,2570.61
Monitor,Eletrônicos,Davi Lucca,Eduardo,2024-08-21,2967.57
Monitor,Eletrônicos,Davi Luiz,Ana,2024-07-04,1895.02
Monitor,Eletrônicos,Davi Luiz,Bruno,2024-12-22,915.07
Monitor,Eletrônicos,Davi Luiz,Carlos,2024-07-01,924.93
Monitor,Eletrônicos,Davi Luiz,Carlos,2024-07-23,2441.43
Monitor,Eletrônicos,Davi Luiz,Daniela,2024-04-29,956.5
Monitor,Eletrônicos,Davi Luiz,Daniela,2024-10-03,3735.4
Monitor,Eletrônicos,Davi Luiz,Eduardo,2024-03-25,1978.04
Monitor,Eletrônicos,Davi Luiz,Eduardo,2024-11-07,936.97
Monitor,Eletrônicos,Davi Luiz,Eduardo,2024-11-28,944.81
Monitor,Eletrônicos,Davi Luiz,Eduardo,2024-12-18,3774.52
Monitor,Eletrônicos,Davi Miguel,Ana,2024-04-18,1669.6
Monitor,Eletrônicos,Diego,Carlos,2024-01-15,2582.37
Monitor,Eletrônicos,Diego,Carlos,2024-06-03,3818.76
Monitor,Eletrônicos,Diego,Daniela,2024-03-14,3270.68
Monitor,Eletrônicos,Diego,Daniela,2024-04-14,818.02
Monitor,Eletrônicos,Diego,Daniela,2024-11-23,3567.0
Monitor,Eletrônicos,Diego,Eduardo,2024-06-20,3940.48
Monitor,Eletrônicos,Diego,Eduardo,2024-09-13,1947.84
Monitor,Eletrônicos,Diogo,Ana,2024-08-07,2639.13
Monitor,Eletrônicos,Diogo,Bruno,2024-08-30,3302.32
Monitor,Eletrônicos,Diogo,Daniela,2024-02-17,1928.38
Monitor,Eletrônicos,Diogo,Eduardo,2024-01-24,2609.37
Monitor,Eletrônicos,Diogo,Eduardo,2024-08-02,1795.48
Monitor,Eletrônicos,Dom,Eduardo,2024-08-29,1782.64
Monitor,Eletrônicos,Dom,Eduardo,2024-11-06,2770.77
Monitor,Eletrônicos,Eduarda,Ana,2024-04-29,2437.71
Monitor,Eletrônicos,Eduarda,Bruno,2024-10-28,2915.55
Monitor,Eletrônicos,Eduarda,Daniela,2024-07-18,818.61
Monitor,Eletrônicos,Eduarda,Eduardo,2024-05-27,1781.02
Monitor,Eletrônicos,Eduardo,Ana,2024-01-15,1971.38
Monitor,Eletrônicos,Eduardo,Bruno,2024-11-28,1917.78
Monitor,Eletrônicos,Eduardo,Eduardo,2024-03-03,3763.52
Monitor,Eletrônicos,Elisa,Bruno,2024-01-22,835.45
Monitor,Eletrônicos,Elisa,Daniela,2024-09-20,2549.04
Monitor,Eletrônicos,Eloah,Bruno,2024-08-20,3735.44
Monitor,Eletrônicos,Eloah,Carlos,2024-10-30,901.18
Monitor,Eletrônicos,Eloá,Bruno,2024-03-06,950.92
Monitor,Eletrônicos,Eloá,Bruno,2024-03-15,2876.0099999999998
Monitor,Eletrônicos,Eloá,Carlos,2024-06-16,1723.42
Monitor,Eletrônicos,Eloá,Daniela,2024-09-16,2693.31
Monitor,Eletrônicos,Eloá,Eduardo,2024-04-15,2756.16
Monitor,Eletrônicos,Eloá,Eduardo,2024-08-02,1835.68
Monitor,Eletrônicos,Emanuel,Ana,2024-08-05,2944.44
Monitor,Eletrônicos,Emanuel,Bruno,2024-07-07,3665.44
Monitor,Eletrônicos,Emanuel,Carlos,2024-03-25,869.84
Monitor,Eletrônicos,Emanuel,Eduardo,2024-04-17,1633.66
Monitor,Eletrônicos,Emanuel,Eduardo,2024-05-17,2719.2599999999998
Monitor,Eletrônicos,Emanuella,Bruno,2024-03-18,985.05
Monitor,Eletrônicos,Emanuella,Carlos,2024-05-08,4135.8
Monitor,Eletrônicos,Emanuella,Carlos,2024-05-27,3406.8
Monitor,Eletrônicos,Emanuella,Carlos,2024-06-14,1860.06
Monitor,Eletrônicos,Emanuella,Daniela,2024-02-26,1824.0
Monitor,Eletrônicos,Emanuelly,Ana,2024-02-03,1723.32
Monitor,Eletrônicos,Emanuelly,Bruno,2024-04-16,3711.08
Monitor,Eletrônicos,Emanuelly,Bruno,2024-05-21,838.5
Monitor,Eletrônicos,Emanuelly,Carlos,2024-02-16,3679.8
Monitor,Eletrônicos,Emanuelly,Daniela,2024-10-27,944.75
Monitor,Eletrônicos,Emanuelly,Eduardo,2024-01-29,2918.52
Monitor,Eletrônicos,Emilly,Bruno,2024-02-12,3774.0
Monitor,Eletrônicos,Emilly,Eduardo,2024-08-17,3628.8
Monitor,Eletrônicos,Enrico,Ana,2024-06-09,1822.36
Monitor,Eletrônicos,Enrico,Ana,2024-06-21,3583.16
Monitor,Eletrônicos,Enrico,Bruno,2024-05-24,2838.33
Monitor,Eletrônicos,Enrico,Bruno,2024-07-28,1762.34
Monitor,Eletrônicos,Enrico,Carlos,2024-12-22,812.63
Monitor,Eletrônicos,Enrico,Daniela,2024-01-29,2852.4900000000002
Monitor,Eletrônicos,Enrico,Eduardo,2024-01-27,1710.66
Monitor,Eletrônicos,Enrico,Eduardo,2024-07-17,3719.96
Monitor,Eletrônicos,Enzo Gabriel,Carlos,2024-06-30,3266.84
Monitor,Eletrônicos,Enzo Gabriel,Carlos,2024-11-02,3905.04
Monitor,Eletrônicos,Enzo Gabriel,Daniela,2024-12-25,843.58
Monitor,Eletrônicos,Enzo Gabriel,Eduardo,2024-07-07,2508.33
Monitor,Eletrônicos,Erick,Bruno,2024-09-23,820.47
Monitor,Eletrônicos,Erick,Daniela,2024-11-21,2930.9700000000003
Monitor,Eletrônicos,Ester,Daniela,2024-09-21,3568.36
Monitor,Eletrônicos,Esther,Daniela,2024-02-07,2933.13
Monitor,Eletrônicos,Esther,Eduardo,2024-09-24,2960.0099999999998
Monitor,Eletrônicos,Esther,Eduardo,2024-11-30,931.32
Monitor,Eletrônicos,Evelyn,Ana,2024-06-10,2624.8500000000004
Monitor,Eletrônicos,Evelyn,Bruno,2024-02-29,2597.2200000000003
Monitor,Eletrônicos,Evelyn,Bruno,2024-12-09,2549.16
Monitor,Eletrônicos,Evelyn,Daniela,2024-06-10,2792.64
Monitor,Eletrônicos,Evelyn,Daniela,2024-06-29,2959.62
Monitor,Eletrônicos,Felipe,Ana,2024-02-06,1665.8
Monitor,Eletrônicos,Felipe,Daniela,2024-03-15,1654.6
Monitor,Eletrônicos,Fernanda,Carlos,2024-03-05,821.64
Monitor,Eletrônicos,Fernanda,Daniela,2024-09-11,1696.14
Monitor,Eletrônicos,Fernando,Bruno,2024-04-13,3602.2
Monitor,Eletrônicos,Fernando,Eduardo,2024-02-29,3747.6
Monitor,Eletrônicos,Francisco,Ana,2024-03-06,1795.2
Monitor,Eletrônicos,Francisco,Daniela,2024-04-28,911.12
Monitor,Eletrônicos,Francisco,Daniela,2024-07-10,811.62
Monitor,Eletrônicos,Gabriel,Bruno,2024-09-07,2549.13
Monitor,Eletrônicos,Gabriel,Carlos,2024-10-16,3651.56
Monitor,Eletrônicos,Gabriela,Bruno,2024-03-26,1872.3
Monitor,Eletrônicos,Gabriela,Eduardo,2024-05-10,1749.3
Monitor,Eletrônicos,Gabrielly,Bruno,2024-09-09,1741.08
Monitor,Eletrônicos,Gabrielly,Carlos,2024-05-28,1953.56
Monitor,Eletrônicos,Gabrielly,Carlos,2024-10-23,861.29
Monitor,Eletrônicos,Gael,Ana,2024-03-26,2951.64
Monitor,Eletrônicos,Gael,Bruno,2024-01-22,3913.88
Monitor,Eletrônicos,Gael,Bruno,2024-02-21,873.68
Monitor,Eletrônicos,Gael,Bruno,2024-04-29,2516.16
Monitor,Eletrônicos,Gael,Bruno,2024-09-20,934.76
Monitor,Eletrônicos,Gael,Carlos,2024-05-05,1847.98
Monitor,Eletrônicos,Gael Henrique,Daniela,2024-02-29,3687.08
Monitor,Eletrônicos,Gael Henrique,Eduardo,2024-02-14,2953.5
Monitor,Eletrônicos,Gael Henrique,Eduardo,2024-11-22,818.29
Monitor,Eletrônicos,Giovanna,Ana,2024-08-09,827.72
Monitor,Eletrônicos,Giovanna,Ana,2024-12-15,1782.52
Monitor,Eletrônicos,Giovanna,Bruno,2024-02-26,1647.12
Monitor,Eletrônicos,Giovanna,Carlos,2024-12-25,1923.12
Monitor,Eletrônicos,Gustavo,Ana,2024-09-02,1725.28
Monitor,Eletrônicos,Gustavo,Ana,2024-09-04,1792.86
Monitor,Eletrônicos,Gustavo,Eduardo,2024-06-22,867.69
Monitor,Eletrônicos,Gustavo Henrique,Ana,2024-08-12,867.24
Monitor,Eletrônicos,Gustavo Henrique,Ana,2024-10-18,3584.24
Monitor,Eletrônicos,Gustavo Henrique,Bruno,2024-04-16,908.24
Monitor,Eletrônicos,Gustavo Henrique,Bruno,2024-07-24,3515.8
Monitor,Eletrônicos,Gustavo Henrique,Carlos,2024-03-29,879.65
Monitor,Eletrônicos,Gustavo Henrique,Daniela,2024-03-27,3951.56
Monitor,Eletrônicos,Gustavo Henrique,Eduardo,2024-04-29,3430.92
Monitor,Eletrônicos,Hadassa,Ana,2024-03-02,1653.32
Monitor,Eletrônicos,Hadassa,Bruno,2024-01-29,2862.3
Monitor,Eletrônicos,Hadassa,Bruno,2024-03-15,2748.09
Monitor,Eletrônicos,Hadassa,Bruno,2024-07-12,3672.88
Monitor,Eletrônicos,Hadassa,Carlos,2024-02-15,3903.0
Monitor,Eletrônicos,Hadassa,Daniela,2024-02-19,1882.46
Monitor,Eletrônicos,Hadassa,Daniela,2024-07-06,1685.28
Monitor,Eletrônicos,Hadassa,Daniela,2024-09-30,3321.68
Monitor,Eletrônicos,Hadassa,Eduardo,2024-01-11,1640.6
Monitor,Eletrônicos,Heitor,Bruno,2024-09-06,827.22
Monitor,Eletrônicos,Heitor,Bruno,2024-12-09,2505.45
Monitor,Eletrônicos,Heitor,Daniela,2024-12-08,2643.69
Monitor,Eletrônicos,Heitor,Eduardo,2024-04-17,1949.38
Monitor,Eletrônicos,Heitor,Eduardo,2024-12-16,1741.7
Monitor,Eletrônicos,Hellena,Bruno,2024-03-23,946.27
Monitor,Eletrônicos,Hellena,Eduardo,2024-02-19,3495.68
Monitor,Eletrônicos,Heloisa,Ana,2024-09-19,2433.0299999999997
Monitor,Eletrônicos,Heloisa,Bruno,2024-03-11,841.87
Monitor,Eletrônicos,Heloisa,Carlos,2024-11-04,1929.26
Monitor,Eletrônicos,Heloisa,Eduardo,2024-09-20,2964.8999999999996
Monitor,Eletrônicos,Heloísa,Ana,2024-03-11,2961.6000000000004
Monitor,Eletrônicos,Heloísa,Bruno,2024-01-13,3612.44
Monitor,Eletrônicos,Heloísa,Carlos,2024-06-21,3350.0
Monitor,Eletrônicos,Heloísa,Daniela,2024-01-27,1702.82
Monitor,Eletrônicos,Heloísa,Eduardo,2024-12-11,3869.6
Monitor,Eletrônicos,Henrique,Ana,2024-01-03,861.82
Monitor,Eletrônicos,Henry,Bruno,2024-09-08,1672.2
Monitor,Eletrônicos,Henry,Carlos,2024-04-30,1684.64
Monitor,Eletrônicos,Henry,Daniela,2024-03-06,3917.52
Monitor,Eletrônicos,Henry,Eduardo,2024-04-15,1793.92
Monitor,Eletrônicos,Henry,Eduardo,2024-12-10,3833.4
Monitor,Eletrônicos,Henry Gabriel,Bruno,2024-07-16,3369.76
Monitor,Eletrônicos,Henry Gabriel,Bruno,2024-08-26,3867.6
Monitor,Eletrônicos,Henry Gabriel,Daniela,2024-06-28,3600.92
Monitor,Eletrônicos,Ian,Bruno,2024-04-30,2505.33
Monitor,Eletrônicos,Ian,Daniela,2024-03-09,2784.84
Monitor,Eletrônicos,Igor,Ana,2024-11-16,3913.92
Monitor,Eletrônicos,Igor,Bruno,2024-09-09,3301.04
Monitor,Eletrônicos,Igor,Carlos,2024-01-27,3563.64
Monitor,Eletrônicos,Igor,Carlos,2024-10-10,3386.44
Monitor,Eletrônicos,Igor,Daniela,2024-04-05,2804.88
Monitor,Eletrônicos,Igor,Daniela,2024-04-27,1706.32
Monitor,Eletrônicos,Isaac,Carlos,2024-05-30,1693.18
Monitor,Eletrônicos,Isaac,Daniela,2024-10-18,1734.74
Monitor,Eletrônicos,Isabel,Ana,2024-08-29,948.99
Monitor,Eletrônicos,Isabel,Bruno,2024-02-25,2655.09
Monitor,Eletrônicos,Isabel,Bruno,2024-10-01,3649.64
Monitor,Eletrônicos,Isabel,Carlos,2024-07-30,3763.96
Monitor,Eletrônicos,Isabela,Carlos,2024-05-08,1926.46
Monitor,Eletrônicos,Isabela,Carlos,2024-05-18,2898.93
Monitor,Eletrônicos,Isabela,Carlos,2024-11-25,1786.26
Monitor,Eletrônicos,Isabela,Daniela,2024-03-29,2807.25
Monitor,Eletrônicos,Isabela,Eduardo,2024-11-01,3565.12
Monitor,Eletrônicos,Isabella,Eduardo,2024-10-23,3688.24
Monitor,Eletrônicos,Isabelly,Carlos,2024-12-11,2569.59
Monitor,Eletrônicos,Isadora,Carlos,2024-03-06,3587.56
Monitor,Eletrônicos,Isaque,Daniela,2024-01-27,2945.2200000000003
Monitor,Eletrônicos,Isaque,Daniela,2024-02-01,1962.36
Monitor,Eletrônicos,Isaque,Daniela,2024-05-06,834.82
Monitor,Eletrônicos,Isaque,Daniela,2024-05-26,1947.54
Monitor,Eletrônicos,Isis,Daniela,2024-04-11,828.87
Monitor,Eletrônicos,Isis,Eduardo,2024-02-20,923.95
Monitor,Eletrônicos,Jade,Daniela,2024-05-26,3495.92
Monitor,Eletrônicos,Jade,Daniela,2024-12-02,3843.56
Monitor,Eletrônicos,Joana,Ana,2024-05-18,2523.48
Monitor,Eletrônicos,Joana,Ana,2024-10-08,3735.52
Monitor,Eletrônicos,Joaquim,Ana,2024-09-18,948.84
Monitor,Eletrônicos,Joaquim,Daniela,2024-01-25,3894.92
Monitor,Eletrônicos,Josué,Ana,2024-06-20,859.06
Monitor,Eletrônicos,Josué,Ana,2024-10-03,861.99
Monitor,Eletrônicos,Josué,Carlos,2024-03-30,1767.72
Monitor,Eletrônicos,Josué,Daniela,2024-07-27,2522.04
Monitor,Eletrônicos,Josué,Eduardo,2024-11-27,2959.83
Monitor,Eletrônicos,José,Bruno,2024-05-02,3627.24
Monitor,Eletrônicos,José,Bruno,2024-11-06,1736.58
Monitor,Eletrônicos,José,Carlos,2024-08-01,2521.02
Monitor,Eletrônicos,José,Eduardo,2024-09-29,3353.96
Monitor,Eletrônicos,José Miguel,Ana,2024-08-05,2491.68
Monitor,Eletrônicos,José Miguel,Bruno,2024-04-22,3837.68
Monitor,Eletrônicos,José Miguel,Daniela,2024-03-30,885.74
Monitor,Eletrônicos,José Miguel,Daniela,2024-05-04,1961.76
Monitor,Eletrônicos,José Miguel,Eduardo,2024-11-03,1781.32
Monitor,Eletrônicos,José Miguel,Eduardo,2024-11-19,1774.82
Monitor,Eletrônicos,José Miguel,Eduardo,2024-12-20,845.45
Monitor,Eletrônicos,João,Ana,2024-04-15,1841.22
Monitor,Eletrônicos,João,Carlos,2024-12-21,1897.36
Monitor,Eletrônicos,João,Daniela,2024-04-12,1770.82
Monitor,Eletrônicos,João,Eduardo,2024-04-07,1940.26
Monitor,Eletrônicos,João,Eduardo,2024-09-27,3689.24
Monitor,Eletrônicos,João Felipe,Ana,2024-01-02,2626.62
Monitor,Eletrônicos,João Felipe,Bruno,2024-11-23,1710.4
Monitor,Eletrônicos,João Felipe,Carlos,2024-08-01,2829.42
Monitor,Eletrônicos,João Felipe,Eduardo,2024-07-09,3517.24
Monitor,Eletrônicos,João Gabriel,Ana,2024-01-04,2723.55
Monitor,Eletrônicos,João Gabriel,Carlos,2024-04-22,3308.6
Monitor,Eletrônicos,João Gabriel,Carlos,2024-09-30,1626.32
Monitor,Eletrônicos,João Gabriel,Carlos,2024-11-04,3927.72
Monitor,Eletrônicos,João Guilherme,Ana,2024-04-05,3792.12
Monitor,Eletrônicos,João Guilherme,Ana,2024-07-20,931.13
Monitor,Eletrônicos,João Guilherme,Ana,2024-09-09,1853.84
Monitor,Eletrônicos,João Guilherme,Bruno,2024-04-21,3729.76
Monitor,Eletrônicos,João Guilherme,Bruno,2024-10-12,2610.75
Monitor,Eletrônicos,João Lucas,Carlos,2024-04-01,3362.32
Monitor,Eletrônicos,João Lucas,Eduardo,2024-11-20,2738.82
Monitor,Eletrônicos,João Miguel,Bruno,2024-08-07,912.24
Monitor,Eletrônicos,João Miguel,Bruno,2024-10-24,2619.8999999999996
Monitor,Eletrônicos,João Miguel,Carlos,2024-05-04,3264.56
Monitor,Eletrônicos,João Miguel,Carlos,2024-11-11,2696.67
Monitor,Eletrônicos,João Miguel,Carlos,2024-11-16,3676.52
Monitor,Eletrônicos,João Miguel,Daniela,2024-05-01,845.31
Monitor,Eletrônicos,João Pedro,Ana,2024-02-12,842.67
Monitor,Eletrônicos,João Pedro,Daniela,2024-04-29,1647.58
Monitor,Eletrônicos,João Pedro,Daniela,2024-12-12,1833.56
Monitor,Eletrônicos,João Pedro,Eduardo,2024-05-07,3698.12
Monitor,Eletrônicos,João Pedro,Eduardo,2024-07-09,1636.76
Monitor,Eletrônicos,João Vitor,Daniela,2024-12-30,2801.67
Monitor,Eletrônicos,João Vitor,Eduardo,2024-03-28,2456.61
Monitor,Eletrônicos,Juan,Ana,2024-03-02,1770.8
Monitor,Eletrônicos,Juan,Carlos,2024-05-08,2805.84
Monitor,Eletrônicos,Juan,Daniela,2024-02-18,2853.69
Monitor,Eletrônicos,Juan,Daniela,2024-09-18,3872.04
Monitor,Eletrônicos,Juan,Eduardo,2024-02-25,1630.96
Monitor,Eletrônicos,Juan,Eduardo,2024-09-09,2676.39
Monitor,Eletrônicos,Julia,Ana,2024-01-24,973.09
Monitor,Eletrônicos,Julia,Ana,2024-10-22,2761.6499999999996
Monitor,Eletrônicos,Julia,Bruno,2024-01-23,3548.08
Monitor,Eletrônicos,Julia,Bruno,2024-05-24,2965.86
Monitor,Eletrônicos,Julia,Bruno,2024-10-20,885.43
Monitor,Eletrônicos,Julia,Daniela,2024-04-02,937.12
Monitor,Eletrônicos,Julia,Daniela,2024-06-12,817.92
Monitor,Eletrônicos,Julia,Daniela,2024-10-06,2529.7200000000003
Monitor,Eletrônicos,Juliana,Ana,2024-02-20,1741.42
Monitor,Eletrônicos,Juliana,Ana,2024-06-16,1705.96
Monitor,Eletrônicos,Juliana,Carlos,2024-05-31,1683.78
Monitor,Eletrônicos,Juliana,Carlos,2024-06-23,949.59
Monitor,Eletrônicos,Juliana,Daniela,2024-02-27,3729.72
Monitor,Eletrônicos,Juliana,Eduardo,2024-07-09,1967.56
Monitor,Eletrônicos,Júlia,Daniela,2024-01-29,1974.38
Monitor,Eletrônicos,Kaique,Ana,2024-01-28,855.4
Monitor,Eletrônicos,Kaique,Ana,2024-06-28,1924.84
Monitor,Eletrônicos,Kaique,Daniela,2024-06-02,1836.38
Monitor,Eletrônicos,Kaique,Eduardo,2024-07-20,1925.0
Monitor,Eletrônicos,Kamilly,Ana,2024-04-25,2812.62
Monitor,Eletrônicos,Kamilly,Bruno,2024-12-23,935.54
Monitor,Eletrônicos,Kamilly,Carlos,2024-10-18,1636.92
Monitor,Eletrônicos,Kamilly,Carlos,2024-10-31,932.89
Monitor,Eletrônicos,Kamilly,Eduardo,2024-01-21,899.01
Monitor,Eletrônicos,Kamilly,Eduardo,2024-04-06,3497.96
Monitor,Eletrônicos,Kevin,Bruno,2024-09-29,1796.0
Monitor,Eletrônicos,Lara,Carlos,2024-02-13,3499.92
Monitor,Eletrônicos,Lara,Carlos,2024-02-23,1893.96
Monitor,Eletrônicos,Lara,Eduardo,2024-06-22,1659.98
Monitor,Eletrônicos,Larissa,Ana,2024-09-16,1827.7
